year,month,val
1968,2,-0.213
1968,3,0.039
1968,4,-0.169
1968,5,-0.221
1968,6,-0.107
1968,7,-0.102
1968,8,-0.057
1968,9,-0.086
1968,10,-0.02
1968,11,-0.071
1968,12,-0.109
1969,1,-0.168
1969,2,-0.167
1969,3,-0.005
1969,4,0.105
1969,5,0.132
1969,6,0.024
1969,7,0.038
1969,8,0.053
1969,9,0.017
1969,10,0.027
1969,11,0.132
1969,12,0.196
1970,1,0.073
1970,2,0.145
1970,3,-0.068
1970,4,0.056
1970,5,-0.035
1970,6,-0.014
1970,7,-0.049
1970,8,-0.092
1970,9,-0.04
1970,10,-0.075
1970,11,-0.049
1970,12,-0.164
1971,1,-0.098
1971,2,-0.291
1971,3,-0.283
1971,4,-0.238
1971,5,-0.214
1971,6,-0.234
1971,7,-0.131
1971,8,-0.169
1971,9,-0.124
1971,10,-0.165
1971,11,-0.084
1971,12,-0.2
1972,1,-0.377
1972,2,-0.29
1972,3,-0.133
1972,4,-0.079
1972,5,-0.065
1972,6,0.006
1972,7,-0.021
1972,8,0.015
1972,9,-0.055
1972,10,0.005
1972,11,-0.001
1972,12,0.185
1973,1,0.147
1973,2,0.278
1973,3,0.225
1973,4,0.16
1973,5,0.086
1973,6,0.109
1973,7,0.026
1973,8,0.016
1973,9,-0.043
1973,10,-0.046
1973,11,-0.098
1973,12,-0.113
1974,1,-0.373
1974,2,-0.407
1974,3,-0.231
1974,4,-0.18
1974,5,-0.196
1974,6,-0.153
1974,7,-0.127
1974,8,-0.082
1974,9,-0.13
1974,10,-0.219
1974,11,-0.212
1974,12,-0.237
1975,1,-0.073
1975,2,-0.092
1975,3,-0.076
1975,4,-0.091
1975,5,-0.085
1975,6,-0.085
1975,7,-0.11
1975,8,-0.179
1975,9,-0.126
1975,10,-0.234
1975,11,-0.315
1975,12,-0.306
1976,1,-0.232
1976,2,-0.328
1976,3,-0.441
1976,4,-0.192
1976,5,-0.316
1976,6,-0.249
1976,7,-0.185
1976,8,-0.203
1976,9,-0.163
1976,10,-0.316
1976,11,-0.177
1976,12,-0.086
1977,1,-0.076
1977,2,0.076
1977,3,0.101
1977,4,0.095
1977,5,0.071
1977,6,0.11
1977,7,0.062
1977,8,-0.003
1977,9,0.033
1977,10,-0.006
1977,11,0.14
1977,12,-0.054
1978,1,0.014
1978,2,-0.038
1978,3,0.027
1978,4,-0.063
1978,5,-0.086
1978,6,-0.136
1978,7,-0.066
1978,8,-0.185
1978,9,-0.053
1978,10,-0.112
1978,11,0.047
1978,12,-0.101
1979,1,-0.035
1979,2,-0.14
1979,3,0.015
1979,4,-0.047
1979,5,-0.029
1979,6,0.059
1979,7,0.054
1979,8,0.081
1979,9,0.094
1979,10,0.133
1979,11,0.149
1979,12,0.356
1980,1,0.134
1980,2,0.22
1980,3,0.072
1980,4,0.144
1980,5,0.142
1980,6,0.072
1980,7,0.059
1980,8,0.038
1980,9,0.038
1980,10,0.011
1980,11,0.13
1980,12,0.057
1981,1,0.334
1981,2,0.198
1981,3,0.207
1981,4,0.129
1981,5,0.067
1981,6,0.125
1981,7,0.091
1981,8,0.122
1981,9,0.073
1981,10,0.004
1981,11,0.074
1981,12,0.266
1982,1,-0.046
1982,2,0.006
1982,3,-0.127
1982,4,0.027
1982,5,0.04
1982,6,-0.056
1982,7,-0.018
1982,8,-0.009
1982,9,0.074
1982,10,0.004
1982,11,-0.01
1982,12,0.252
1983,1,0.429
1983,2,0.31
1983,3,0.213
1983,4,0.116
1983,5,0.136
1983,6,0.136
1983,7,0.151
1983,8,0.2
1983,9,0.189
1983,10,0.098
1983,11,0.254
1983,12,0.086
1984,1,0.121
1984,2,0.018
1984,3,0.048
1984,4,-0.046
1984,5,0.091
1984,6,-0.014
1984,7,-0.035
1984,8,0.04
1984,9,0.033
1984,10,-0.021
1984,11,-0.122
1984,12,-0.275
1985,1,0.01
1985,2,-0.135
1985,3,-0.025
1985,4,-0.039
1985,5,-0.003
1985,6,-0.06
1985,7,-0.06
1985,8,0.027
1985,9,-0.031
1985,10,0.02
1985,11,-0.074
1985,12,0.014
1986,1,0.124
1986,2,0.09
1986,3,0.076
1986,4,0.08
1986,5,0.045
1986,6,0.05
1986,7,-0.003
1986,8,0.002
1986,9,0.011
1986,10,0.065
1986,11,-0.006
1986,12,0.01
1987,1,0.111
1987,2,0.299
1987,3,0.021
1987,4,0.094
1987,5,0.147
1987,6,0.127
1987,7,0.269
1987,8,0.236
1987,9,0.271
1987,10,0.202
1987,11,0.196
1987,12,0.32
1988,1,0.388
1988,2,0.232
1988,3,0.265
1988,4,0.226
1988,5,0.211
1988,6,0.221
1988,7,0.175
1988,8,0.178
1988,9,0.186
1988,10,0.14
1988,11,0.027
1988,12,0.149
1989,1,0.013
1989,2,0.149
1989,3,0.137
1989,4,0.081
1989,5,0.078
1989,6,0.077
1989,7,0.157
1989,8,0.178
1989,9,0.142
1989,10,0.15
1989,11,0.059
1989,12,0.203
1990,1,0.217
1990,2,0.307
1990,3,0.56
1990,4,0.368
1990,5,0.277
1990,6,0.277
1990,7,0.23
1990,8,0.25
1990,9,0.176
1990,10,0.332
1990,11,0.317
1990,12,0.247
1991,1,0.289
1991,2,0.294
1991,3,0.193
1991,4,0.386
1991,5,0.302
1991,6,0.305
1991,7,0.308
1991,8,0.259
1991,9,0.243
1991,10,0.185
1991,11,0.158
1991,12,0.128
1992,1,0.37
1992,2,0.316
1992,3,0.258
1992,4,0.14
1992,5,0.178
1992,6,0.125
1992,7,-0.018
1992,8,0.004
1992,9,-0.062
1992,10,-0.053
1992,11,-0.09
1992,12,0.079
1993,1,0.307
1993,2,0.253
1993,3,0.24
1993,4,0.131
1993,5,0.179
1993,6,0.177
1993,7,0.133
1993,8,0.094
1993,9,0.062
1993,10,0.099
1993,11,-0.041
1993,12,0.122
1994,1,0.179
1994,2,-0.052
1994,3,0.222
1994,4,0.209
1994,5,0.271
1994,6,0.264
1994,7,0.168
1994,8,0.181
1994,9,0.186
1994,10,0.309
1994,11,0.308
1994,12,0.244
1995,1,0.42
1995,2,0.597
1995,3,0.325
1995,4,0.285
1995,5,0.216
1995,6,0.307
1995,7,0.325
1995,8,0.355
1995,9,0.252
1995,10,0.33
1995,11,0.319
1995,12,0.124
1996,1,0.109
1996,2,0.321
1996,3,0.184
1996,4,0.129
1996,5,0.219
1996,6,0.17
1996,7,0.22
1996,8,0.203
1996,9,0.098
1996,10,0.133
1996,11,0.145
1996,12,0.23
1997,1,0.208
1997,2,0.317
1997,3,0.348
1997,4,0.271
1997,5,0.287
1997,6,0.403
1997,7,0.366
1997,8,0.438
1997,9,0.474
1997,10,0.554
1997,11,0.496
1997,12,0.505
1998,1,0.485
1998,2,0.761
1998,3,0.557
1998,4,0.638
1998,5,0.574
1998,6,0.594
1998,7,0.672
1998,8,0.599
1998,9,0.391
1998,10,0.401
1998,11,0.297
1998,12,0.473
1999,1,0.347
1999,2,0.588
1999,3,0.228
1999,4,0.325
1999,5,0.244
1999,6,0.273
1999,7,0.288
1999,8,0.222
1999,9,0.297
1999,10,0.252
1999,11,0.235
1999,12,0.382
2000,1,0.225
2000,2,0.454
2000,3,0.381
2000,4,0.478
2000,5,0.279
2000,6,0.274
2000,7,0.26
2000,8,0.357
2000,9,0.305
2000,10,0.222
2000,11,0.16
2000,12,0.155
2001,1,0.365
2001,2,0.325
2001,3,0.512
2001,4,0.45
2001,5,0.414
2001,6,0.428
2001,7,0.461
2001,8,0.5
2001,9,0.421
2001,10,0.417
2001,11,0.609
2001,12,0.373
2002,1,0.663
2002,2,0.705
2002,3,0.7
2002,4,0.464
2002,5,0.426
2002,6,0.477
2002,7,0.489
2002,8,0.449
2002,9,0.42
2002,10,0.406
2002,11,0.45
2002,12,0.325
2003,1,0.599
2003,2,0.453
2003,3,0.46
2003,4,0.436
2003,5,0.478
2003,6,0.459
2003,7,0.479
2003,8,0.55
2003,9,0.538
2003,10,0.611
2003,11,0.457
2003,12,0.592
2004,1,0.501
2004,2,0.61
2004,3,0.527
2004,4,0.479
2004,5,0.311
2004,6,0.327
2004,7,0.361
2004,8,0.397
2004,9,0.44
2004,10,0.469
2004,11,0.601
2004,12,0.357
2005,1,0.549
2005,2,0.395
2005,3,0.56
2005,4,0.605
2005,5,0.521
2005,6,0.55
2005,7,0.548
2005,8,0.541
2005,9,0.565
2005,10,0.607
2005,11,0.628
2005,12,0.472
2006,1,0.386
2006,2,0.563
2006,3,0.46
2006,4,0.406
2006,5,0.402
2006,6,0.522
2006,7,0.486
2006,8,0.531
2006,9,0.499
2006,10,0.561
2006,11,0.542
2006,12,0.698
2007,1,0.834
2007,2,0.56
2007,3,0.524
2007,4,0.579
2007,5,0.448
2007,6,0.417
2007,7,0.439
2007,8,0.44
2007,9,0.456
2007,10,0.476
2007,11,0.385
2007,12,0.347
2008,1,0.168
2008,2,0.241
2008,3,0.548
2008,4,0.329
2008,5,0.337
2008,6,0.364
2008,7,0.448
2008,8,0.431
2008,9,0.407
2008,10,0.545
2008,11,0.523
2008,12,0.386
2009,1,0.483
2009,2,0.439
2009,3,0.405
2009,4,0.514
2009,5,0.445
2009,6,0.552
2009,7,0.539
2009,8,0.592
2009,9,0.565
2009,10,0.517
2009,11,0.547
2009,12,0.476
2010,1,0.561
2010,2,0.576
2010,3,0.675
2010,4,0.68
2010,5,0.59
2010,6,0.586
2010,7,0.618
2010,8,0.542
2010,9,0.439
2010,10,0.493
2010,11,0.59
2010,12,0.34
2011,1,0.312
2011,2,0.326
2011,3,0.423
2011,4,0.479
2011,5,0.386
2011,6,0.488
2011,7,0.508
2011,8,0.488
2011,9,0.452
2011,10,0.454
2011,11,0.348
2011,12,0.4
2012,1,0.303
2012,2,0.297
2012,3,0.36
2012,4,0.573
2012,5,0.573
2012,6,0.558
2012,7,0.508
2012,8,0.537
2012,9,0.552
2012,10,0.551
2012,11,0.549
2012,12,0.272
2013,1,0.466
2013,2,0.496
2013,3,0.419
2013,4,0.449
2013,5,0.524
2013,6,0.496
2013,7,0.517
2013,8,0.542
2013,9,0.545
2013,10,0.51
2013,11,0.657
2013,12,0.53
2014,1,0.523
2014,2,0.321
2014,3,0.582
2014,4,0.665
2014,5,0.605
2014,6,0.623
2014,7,0.544
2014,8,0.675
2014,9,0.597
2014,10,0.632
2014,11,0.498
2014,12,0.651
2015,1,0.705
2015,2,0.688
2015,3,0.703
2015,4,0.667
2015,5,0.707
2015,6,0.74
2015,7,0.696
2015,8,0.738
2015,9,0.792
2015,10,0.837
2015,11,0.836
2015,12,1.024
2016,1,0.906
2016,2,1.07
2016,3,1.069
2016,4,0.915
2016,5,0.688
2016,6,0.731
2016,7,0.728
2016,8,0.77
2016,9,0.711
2016,10,0.584
2016,11,0.526
2016,12,0.592
